region,district,flag_new_orsyshelf,customers,avg_sales,avg_orders,avg_emp,share_salesrep,share_branch,share_ebusiness,share_internal,share_others
12,61996,Nicht-ORSY,125,3839.31576,18.912,3.768,0.10958707522697674,0.7751116789748155,0.0806567719339435,0.036734096026156036,-0.0020896221618918282
12,61996,ORSY,12,45180.682499999995,134.08333333333334,12.083333333333334,0.2306254081058361,0.6007440930020488,0.1540687399940824,0.016312216840356813,-0.0017504579423241642
12,62098,Nicht-ORSY,117,2461.7205982905984,10.905982905982906,3.4871794871794872,0.39668792533022207,0.41755689526636,0.09533585833067149,0.09075555319029902,-0.000336232117552515
12,62098,ORSY,22,10451.93409090909,34.04545454545455,3.6363636363636362,0.5311254561993017,0.19691675119826685,0.2390249080360913,0.04467090246959663,-0.011738017903256499
12,62119,Nicht-ORSY,160,3977.581875,22.11875,5.2,0.15839698242508712,0.6969089216644685,0.09262775082677295,0.053109794853651124,-0.0010434497699796726
12,62119,ORSY,21,32784.19238095238,100.33333333333333,12.333333333333334,0.36985755558334404,0.2963200419731436,0.29656074197926036,0.037276911656744946,-1.5251192492940714e-05
12,62488,Nicht-ORSY,160,2513.2745,14.7875,4.775,0.13923980194007518,0.7303412737023243,0.10072418120638212,0.03546062827065055,-0.00576588511943213
12,62488,ORSY,10,22128.916999999998,92.5,8.1,0.46690267397269347,0.37250282832287035,0.10331014111276264,0.059684244617376855,-0.0023998880257032275
12,62799,Nicht-ORSY,212,3722.8358490566034,16.92924528301887,4.514150943396227,0.2706579974684131,0.5292610701576519,0.15462282407136488,0.04583733488266164,-0.0003792265800915545
12,62799,ORSY,25,16410.9164,78.96,6.92,0.27243703985191386,0.44400298876806105,0.24056364795728313,0.04513702548321447,-0.0021407020604725497
12,62980,Nicht-ORSY,200,3146.2877000000003,18.19,5.03,0.1744373627971394,0.6405368893525012,0.13035352319702503,0.055557288605396576,-0.0008850639520622325
12,62980,ORSY,20,20321.5555,88.15,10.45,0.1976690767276289,0.3956956645525541,0.32484169188914597,0.08179356683067106,0.0
12,63361,Nicht-ORSY,213,2130.232629107981,11.258215962441314,3.76056338028169,0.19267786320063543,0.5445952894837833,0.19856274887546796,0.06579579326756883,-0.001631694827455475
12,63361,ORSY,10,10623.793000000001,51.0,4.9,0.4267213124609631,0.33451771028857225,0.213319326644982,0.025441650605482702,0.0
12,63413,Nicht-ORSY,158,3008.3864556962026,15.69620253164557,4.727848101265823,0.21276922322459121,0.6629889021196814,0.09894933980486054,0.025506199785514137,-0.00021366493464733538
12,63413,ORSY,12,26888.553333333333,117.41666666666667,9.0,0.20093415267990503,0.6077453666935657,0.1308432818655845,0.06049553459181287,-1.833583086810672e-05
12,63428,Nicht-ORSY,1,30.36,1.0,1.0,0.0,1.0,0.0,0.0,0.0
12,63445,Nicht-ORSY,160,2427.2364375,11.31875,3.4,0.20396221167513834,0.5463941819347038,0.18929662777953907,0.061321522542557086,-0.0009745439319382524
12,63445,ORSY,13,14860.317692307694,65.53846153846153,5.076923076923077,0.23260813948259734,0.3637239703798899,0.3000196342285558,0.10924899586624282,-0.005600739957285907
12,63592,Nicht-ORSY,257,2914.565680933852,15.30739299610895,3.735408560311284,0.2665071663398791,0.7217505772573191,0.014533144568629714,0.016048032921446544,-0.018838921087274425
12,63592,ORSY,11,16645.767272727273,93.0,7.545454545454546,0.16504994079535146,0.7025301634300409,0.09848482457517765,0.0346775602022444,-0.0007424890028144882
12,63805,Nicht-ORSY,167,1332.988622754491,8.646706586826348,3.754491017964072,0.3181932414957993,0.4459695366595574,0.17485069084028687,0.06235408227749068,-0.001367551273134263
12,63805,ORSY,9,9869.392222222223,39.0,3.5555555555555554,0.5475620004162536,0.22045868117238365,0.2091086783249868,0.022870640086375977,0.0
12,63838,Nicht-ORSY,122,2913.290081967213,11.557377049180328,2.9836065573770494,0.47212722796022777,0.3508339480032019,0.09615232993041892,0.08088649410615145,0.0
12,63838,ORSY,19,13366.866315789473,52.473684210526315,4.473684210526316,0.6107546992943035,0.060763185566055755,0.2093823772595862,0.11909973788005451,0.0
12,64106,Nicht-ORSY,171,2667.1512280701754,16.982456140350877,3.2280701754385963,0.1893295030055193,0.7435220064614805,0.03719561689806032,0.030323913708246213,-0.0003710400733062953
12,64106,ORSY,30,24312.966,100.06666666666666,6.333333333333333,0.3212364604827146,0.5109210269298655,0.15595209960115766,0.012248994224112323,-0.0003585812378500495
12,64116,Nicht-ORSY,213,2777.2400938967135,18.600938967136152,3.7417840375586855,0.1774302929281644,0.7761942510652806,0.015972268774415904,0.030817765173299174,-0.0004145779411601052
12,64116,ORSY,15,29273.302000000003,131.66666666666666,8.8,0.2191840280916673,0.6525026878600235,0.022976036691624027,0.10572325092112152,-0.0003860035644363539
12,67050,Nicht-ORSY,5,3448.818,45.2,1.0,0.0,1.0,0.0,0.0,0.0
13,60294,Nicht-ORSY,148,3509.6394594594594,18.93243243243243,8.358108108108109,0.07688125691772814,0.5970042911102919,0.19933362382775777,0.1278817578566194,-0.001100929712397184
13,60294,ORSY,15,21882.709333333336,85.0,10.0,0.21206467272520602,0.36780426909985153,0.34340988467795214,0.08061627591092241,-0.003895102413932049
13,61047,Nicht-ORSY,95,3769.2937894736847,19.810526315789474,3.9263157894736844,0.18361852663052258,0.6543997083343451,0.11145369954409942,0.050539553163458976,-1.148767242614885e-05
13,61047,ORSY,11,9242.427272727273,63.0,4.7272727272727275,0.3214447517084815,0.46126913342889325,0.15478905382663294,0.09251189247555262,-0.030014831439560356
13,61652,Nicht-ORSY,289,2927.9947750865053,16.491349480968857,3.8996539792387543,0.1445320913477777,0.7907047482537586,0.034699260078703914,0.031579339759377115,-0.001515439439617341
13,61652,ORSY,13,16786.715384615385,91.84615384615384,5.3076923076923075,0.22455517843019968,0.6791877846228769,0.07712554125848983,0.03564047459995014,-0.01650897891151649
