cust_id,region,district,branch_office,market_seg,emp_count,potential,sales,rev_salesrep,rev_branch_office,rev_ebusiness,rev_internal_staff,rev_others,contr_margin,sales_orsy_relevant,orders_count,avg_order_pos,diff_products_count,diff_product_fields_count,dunning_level_current,dunning_level_highest,last_buy,cust_since,bo_visits_total,bo_visits_distinct,bo_highest_sales,calls_count,eshop_logins_count,ccp_most_used,count_buydays,count_buyweeks,count_buymonths,flag_app,flag_eproc,flag_eshop,flag_red,flag_new_orsyshelf,flag_orsyonline,flag_orsyfleet,flag_clickandcollect,flag_sofortservice,flag_s24
74002,15,60393,N740,0003,2,9700.0,1569.42,0.0,1482.42,0.0,87.0,0.0,954.91,1374.0,15,4.27,58,9,0,1,2023-08-31,2011-09-16,14.0,1.0,N744,0.0,0.0,2,14,13,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
83899,15,62054,N780,0001,0,0.0,518.28,495.36,0.0,0.0,22.92,0.0,272.61,4.52,2,4.0,7,4,0,0,2023-08-25,2010-09-24,0.0,0.0,,0.0,0.0,1,2,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
12909,11,68155,N260,0008,1,3100.0,1100.24,0.0,836.57,263.67,0.0,0.0,578.13,597.99,15,2.73,34,8,0,1,2023-09-25,2012-06-05,15.0,1.0,N192,0.0,91.0,2,15,14,9,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0
22420,17,64021,N400,0001,4,15700.0,5379.02,5365.67,0.0,13.35,0.0,0.0,2276.8,4469.13,23,7.7,67,9,0,1,2023-09-12,2012-08-01,0.0,0.0,,0.0,6.0,1,20,17,11,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,1.0
72606,17,63399,N859,0004,4,24000.0,31566.42,248.0,29499.77,0.0,1818.65,0.0,13400.38,29930.33,64,1.97,39,8,0,1,2023-09-26,2013-02-01,58.0,2.0,N415,0.0,0.0,2,56,35,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
68503,16,61619,N564,0007,2,19800.0,99.84,0.0,99.84,0.0,0.0,0.0,60.0,99.84,1,1.0,1,1,0,0,2023-06-13,2013-07-16,1.0,1.0,N708,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
69751,17,63122,N620,0021,1,22100.0,224.92,0.0,69.54,0.0,155.38,0.0,163.92,69.54,3,1.67,4,4,0,0,2023-06-16,2013-12-12,1.0,1.0,N677,1.0,5.0,4,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
61547,17,63511,,0017,2,11800.0,30062.43,6513.13,19046.43,163.27,4339.6,0.0,8793.49,25141.0,104,3.25,142,11,9,4,2023-09-26,2013-12-16,82.0,22.0,N665,0.0,155.0,2,76,41,14,0.0,0.0,0.0,1.0,0,1,0,0.0,0.0,0.0
56047,17,64094,N800,0015,2,4900.0,6830.76,0.0,4471.72,2334.04,25.0,0.0,2427.73,3254.09,85,2.76,131,14,0,0,2023-09-27,2014-01-10,70.0,9.0,N818,0.0,45.0,2,69,37,12,0.0,0.0,1.0,0.0,0,0,0,1.0,0.0,0.0
94609,16,63088,N843,0008,5,7900.0,3827.34,1723.8,1168.66,0.0,934.88,0.0,1259.63,3172.88,12,2.67,23,6,0,1,2023-09-27,2014-02-10,8.0,2.0,N839,0.0,0.0,2,11,10,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
44198,16,64028,N564,0015,4,6000.0,907.54,0.0,907.54,0.0,0.0,0.0,485.23,121.27,18,1.89,21,7,0,1,2023-08-07,2014-03-11,18.0,2.0,N564,1.0,0.0,2,17,15,9,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
12170,13,61652,N680,0015,5,5300.0,1434.59,438.0,0.0,996.59,0.0,0.0,932.95,385.94,5,4.6,16,6,0,1,2023-07-18,2014-06-02,0.0,0.0,,0.0,30.0,3,5,5,4,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
22484,15,63055,N780,0015,2,9400.0,474.09,0.0,474.09,0.0,0.0,0.0,298.65,222.8,3,4.0,11,5,0,2,2023-04-25,2014-07-21,3.0,1.0,N737,0.0,0.0,2,3,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
39809,13,63684,N760,0006,2,7700.0,1324.03,0.0,1324.03,0.0,0.0,0.0,1041.06,1165.17,14,1.79,18,7,0,1,2023-08-22,2014-09-05,14.0,1.0,N537,0.0,0.0,2,12,11,8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
20641,16,61619,N564,0007,2,42100.0,800.84,474.28,326.56,0.0,0.0,0.0,399.27,279.0,4,2.0,5,3,0,2,2023-09-20,2014-09-12,2.0,1.0,N708,0.0,1.0,1,3,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
45641,15,60393,N740,0003,10,36500.0,493.55,0.0,0.0,158.19,335.36,0.0,241.42,155.12,4,2.75,3,3,0,0,2023-07-18,2014-09-18,0.0,0.0,,0.0,7.0,4,4,4,3,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
13063,11,64033,N247,0018,3,9300.0,12.2,0.0,12.2,0.0,0.0,0.0,6.75,12.2,1,1.0,1,1,0,0,2022-10-14,2015-04-13,1.0,1.0,N208,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
17892,16,63529,N580,0021,2,6400.0,5734.7,0.0,1376.42,3778.47,579.81,0.0,3134.75,1323.59,23,4.13,58,12,0,0,2023-09-11,2015-08-13,13.0,1.0,N580,0.0,54.0,2,19,18,13,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
25819,18,61270,N600,0013,3,21500.0,8711.24,0.0,162.04,8549.2,0.0,0.0,3063.45,8400.71,14,7.07,70,6,0,0,2023-08-16,2015-12-09,4.0,1.0,N350,0.0,97.0,3,12,11,9,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
72409,15,63443,N490,0004,3,18600.0,3152.14,0.0,285.58,2866.56,0.0,0.0,1604.74,1034.41,15,7.67,95,9,0,0,2023-08-08,2016-01-05,4.0,1.0,N744,0.0,122.0,3,12,11,7,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
27034,17,68346,,0009,1,3800.0,1694.36,0.0,1694.36,0.0,0.0,0.0,956.54,524.32,20,2.25,38,9,0,2,2023-09-05,2016-01-22,20.0,2.0,N629,0.0,98.0,2,18,15,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
38915,13,68063,N720,0002,7,32000.0,26813.32,12758.73,10607.68,1314.1,2132.81,0.0,12235.25,20045.01,140,3.64,275,11,0,3,2023-09-27,2016-06-03,85.0,8.0,N647,0.0,294.0,2,97,45,14,1.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0.0
61858,12,62119,N110,0023,2,146100.0,2762.32,1086.4,1080.85,435.83,159.24,0.0,1846.08,0.0,8,4.0,18,6,0,2,2023-08-08,2017-05-22,4.0,2.0,N100,0.0,13.0,2,8,8,7,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
36373,11,63632,N870,0002,4,30600.0,403.74,0.0,0.0,403.74,0.0,0.0,264.65,15.66,2,2.5,2,3,0,2,2023-03-21,2017-07-15,0.0,0.0,,0.0,5.0,3,2,2,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
62308,15,63446,N900,0008,3,4500.0,566.59,0.0,0.0,566.59,0.0,0.0,355.41,594.85,1,17.0,15,6,0,0,2022-11-25,2017-07-18,0.0,0.0,,0.0,11.0,3,1,1,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
37160,17,64107,N620,0002,1,500.0,41.28,0.0,41.28,0.0,0.0,0.0,26.88,0.0,2,1.5,1,1,0,2,2023-06-15,2017-11-13,2.0,1.0,N678,0.0,2.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
68109,18,68334,N600,0015,1,4500.0,1058.38,25.9,1032.48,0.0,0.0,0.0,808.64,350.49,7,3.43,21,8,0,1,2023-08-02,2018-01-11,6.0,1.0,N601,0.0,0.0,2,7,7,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
90441,13,63129,N820,0023,3,10300.0,148.28,0.0,148.28,0.0,0.0,0.0,82.8,49.26,6,1.33,6,5,0,1,2023-08-09,2018-01-15,6.0,3.0,N666,0.0,0.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
50308,12,63445,N300,0008,3,7600.0,864.6,0.0,256.62,607.98,0.0,0.0,579.89,506.39,5,3.4,14,8,0,1,2023-08-16,2018-02-06,2.0,1.0,N300,0.0,46.0,3,5,5,5,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
65761,13,63313,N500,0003,3,31800.0,28190.88,-130.42,424.43,25073.2,2823.67,0.0,13488.94,9524.89,193,2.2,279,21,0,4,2023-09-28,2018-06-18,5.0,4.0,N508,2.0,2.0,3,124,51,13,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0
75933,18,63347,N600,0001,4,16300.0,17676.03,4076.29,854.15,9764.91,2980.68,0.0,7935.29,10161.09,68,3.62,185,14,0,3,2023-09-28,2018-08-14,9.0,3.0,N596,0.0,226.0,3,56,32,12,1.0,0.0,1.0,1.0,1,1,0,0.0,0.0,1.0
71454,17,64999,N859,0017,3,23700.0,21062.53,9722.02,10761.15,579.36,0.0,0.0,9919.98,9570.86,71,4.96,206,12,9,4,2023-08-21,2018-09-06,59.0,2.0,N415,0.0,11.0,2,59,33,12,0.0,0.0,1.0,1.0,1,1,0,0.0,0.0,0.0
94322,14,60295,N120,0006,2,5100.0,80.9,80.9,0.0,0.0,0.0,0.0,61.15,63.4,1,2.0,2,1,0,0,2023-07-28,2018-09-17,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
57171,18,64097,N520,0015,0,0.0,1930.24,0.0,1281.82,648.42,0.0,0.0,910.58,775.92,10,4.5,32,8,0,1,2023-08-21,2018-10-02,8.0,1.0,N557,0.0,19.0,2,9,9,6,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
50956,13,61999,N610,0017,4,24100.0,383.99,0.0,383.99,0.0,0.0,0.0,174.29,208.39,5,3.0,7,4,0,1,2023-07-14,2018-11-02,5.0,1.0,N610,0.0,4.0,2,5,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
71417,16,61619,N750,0009,1,3700.0,798.72,0.0,0.0,798.72,0.0,0.0,593.81,251.27,7,2.43,13,4,0,0,2023-08-23,2019-03-06,0.0,0.0,,0.0,8.0,3,7,7,6,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
95319,16,62893,N700,0007,3,9000.0,11485.61,7933.49,644.2,2907.92,0.0,0.0,5878.97,4652.55,31,4.81,97,13,0,1,2023-09-21,2019-03-12,6.0,3.0,N789,0.0,108.0,1,27,21,11,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
90876,13,61999,N630,0003,2,3900.0,79.75,79.75,0.0,0.0,0.0,0.0,53.5,79.75,1,1.0,1,1,0,1,2023-08-14,2019-05-16,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
53542,15,60394,N783,0015,3,7300.0,1417.96,0.0,1417.96,0.0,0.0,0.0,651.64,197.06,25,1.88,32,8,0,4,2023-09-28,2019-06-03,25.0,2.0,N794,0.0,0.0,2,23,19,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
20837,18,64988,N600,0018,4,16700.0,11561.43,5623.04,5795.72,0.0,142.67,0.0,5822.02,4302.4,42,3.19,93,13,0,1,2023-09-27,2019-07-11,28.0,5.0,N582,0.0,3.0,2,31,24,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
11295,18,63980,N840,0005,1,2800.0,51.6,51.6,0.0,0.0,0.0,0.0,33.6,0.0,1,1.0,1,1,0,0,2023-02-28,2019-07-15,0.0,0.0,,1.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
67490,12,62488,N770,0003,5,5400.0,3.0,0.0,3.0,0.0,0.0,0.0,1.18,0.0,1,1.0,1,1,0,0,2022-11-30,2019-07-26,1.0,1.0,N834,2.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
23915,14,63007,N166,0002,5,18700.0,22.0,22.0,0.0,0.0,0.0,0.0,12.9,22.0,1,1.0,1,1,0,0,2022-10-28,2019-08-16,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
90483,15,64004,N860,0015,1,4500.0,28.76,28.76,0.0,0.0,0.0,0.0,8.61,0.0,1,1.0,1,1,0,0,2023-03-20,2019-09-30,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
13670,13,64085,N761,0003,8,14900.0,442.43,0.0,91.43,270.0,81.0,0.0,246.66,79.02,7,1.86,4,3,0,3,2023-03-30,2019-10-22,2.0,1.0,N760,0.0,15.0,3,6,6,4,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
16704,16,63331,,0005,2,8400.0,741.87,647.31,43.56,0.0,51.0,0.0,189.31,483.94,4,4.5,13,4,0,2,2023-09-08,2019-11-07,1.0,1.0,N555,0.0,4.0,1,4,4,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
50110,17,68361,N800,0007,1,10500.0,954.29,0.0,954.29,0.0,0.0,0.0,719.21,385.57,6,5.67,32,8,0,1,2023-09-13,2019-11-15,6.0,6.0,N705,0.0,0.0,2,6,6,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
26814,17,62733,N620,0026,0,0.0,13050.4,10905.88,2144.52,0.0,0.0,0.0,3780.37,13436.96,35,2.14,39,9,0,0,2023-09-28,2020-01-27,20.0,10.0,N726,0.0,0.0,2,23,16,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
28609,16,66042,N540,0023,8,30200.0,48.45,0.0,0.0,48.45,0.0,0.0,32.45,23.8,2,1.5,2,3,0,3,2022-12-22,2020-07-22,0.0,0.0,,0.0,3.0,3,1,1,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
96211,16,61029,N920,0015,1,4500.0,5585.76,0.0,5585.76,0.0,0.0,0.0,2888.99,3611.04,26,4.65,101,15,0,1,2023-09-28,2020-07-24,26.0,9.0,N785,0.0,12.0,2,25,20,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
12492,15,63055,N780,0015,3,14400.0,83.24,83.24,0.0,0.0,0.0,0.0,42.72,83.24,1,4.0,3,2,0,3,2022-11-08,2020-09-18,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
94194,16,64124,N750,0015,3,9100.0,164.15,0.0,164.15,0.0,0.0,0.0,91.02,0.0,1,4.0,4,1,0,0,2023-09-26,2020-09-29,1.0,1.0,N749,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
80640,16,63340,N750,0003,1,2000.0,115.18,0.0,115.18,0.0,0.0,0.0,89.63,115.18,2,2.0,3,3,0,0,2023-01-12,2020-11-12,2.0,1.0,N773,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
42048,13,63684,N610,0003,1,4200.0,25.65,0.0,25.65,0.0,0.0,0.0,17.98,0.0,1,2.0,2,1,0,1,2023-08-16,2020-12-11,1.0,1.0,N611,1.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
33407,18,66100,N670,0001,1,3500.0,178.45,0.0,178.45,0.0,0.0,0.0,106.53,77.32,4,1.75,6,3,0,0,2023-02-15,2021-02-23,4.0,2.0,N672,0.0,0.0,2,3,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
27560,13,68063,N720,0015,7,12000.0,3911.18,1514.74,1863.49,532.95,0.0,0.0,2158.42,1171.26,40,1.73,55,11,0,2,2023-09-22,2021-06-29,30.0,3.0,N659,0.0,9.0,2,34,29,13,1.0,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0
87733,14,61461,N130,0003,2,6000.0,408.05,408.05,0.0,0.0,0.0,0.0,158.59,119.05,1,6.0,5,3,0,4,2022-11-25,2021-07-22,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
62051,13,63498,N500,0026,5,10100.0,4853.47,0.0,4853.47,0.0,0.0,0.0,3265.7,3640.68,23,4.26,72,11,1,1,2023-09-22,2021-09-21,22.0,5.0,N721,0.0,17.0,2,20,19,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
96878,17,63434,N790,0004,1,5800.0,2917.56,2917.56,0.0,0.0,0.0,0.0,1200.01,0.0,22,8.32,47,3,0,2,2023-09-28,2021-10-14,0.0,0.0,,0.0,0.0,1,18,16,11,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
64513,11,60796,N260,0018,3,19500.0,368.11,24.66,176.17,167.28,0.0,0.0,253.52,203.95,6,2.33,11,4,0,0,2023-09-11,2021-11-22,2.0,1.0,N207,0.0,9.0,3,6,6,6,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
75391,12,62799,N300,0018,1,4700.0,1257.89,0.0,1257.89,0.0,0.0,0.0,698.97,289.73,11,3.64,37,7,0,1,2023-05-16,2022-01-20,11.0,1.0,N326,0.0,2.0,2,8,7,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87180,13,64098,N500,0015,3,14400.0,2300.99,0.0,2300.99,0.0,0.0,0.0,1047.65,82.07,7,3.29,17,7,0,1,2023-04-11,2022-02-14,5.0,2.0,N501,0.0,0.0,2,6,3,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
90585,14,61460,,0015,2,5200.0,20.58,20.58,0.0,0.0,0.0,0.0,3.02,20.58,1,3.0,2,2,0,2,2023-07-28,2022-02-22,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
87644,18,62025,N717,0021,5,18700.0,301.0,0.0,301.0,0.0,0.0,0.0,88.24,0.0,1,1.0,1,1,0,1,2022-10-06,2022-03-17,1.0,1.0,N804,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
18544,16,64124,N750,0023,1,7700.0,946.13,0.0,946.13,0.0,0.0,0.0,416.37,85.6,6,1.67,9,6,0,3,2023-08-21,2022-03-30,5.0,1.0,N615,0.0,3.0,2,6,6,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
74017,13,63512,N510,0001,2,2800.0,1324.13,0.0,1247.23,76.9,0.0,0.0,955.84,601.57,12,4.0,34,10,0,0,2023-03-15,2022-05-03,11.0,4.0,N762,0.0,8.0,2,10,8,4,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
14410,18,65004,N690,0023,1,4000.0,4.51,4.51,0.0,0.0,0.0,0.0,3.17,0.0,1,1.0,1,1,0,0,2023-06-26,2022-05-11,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
86043,12,61621,N551,0005,2,6000.0,2545.88,1353.78,1119.62,72.48,0.0,0.0,1254.43,1439.23,18,3.56,40,8,0,2,2023-09-27,2022-05-24,8.0,1.0,N551,0.0,36.0,1,16,13,8,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
62955,18,68920,,0008,2,3000.0,332.88,0.0,332.88,0.0,0.0,0.0,233.37,0.0,1,1.0,1,1,0,0,2022-12-15,2022-06-07,1.0,1.0,N596,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
69622,16,62893,N700,0007,3,9000.0,95.9,95.9,0.0,0.0,0.0,0.0,47.94,0.0,1,2.0,2,1,0,2,2022-07-01,2022-07-01,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
36693,16,61619,N750,0009,1,3000.0,223.71,0.0,169.71,0.0,54.0,0.0,125.25,88.65,4,3.0,9,4,0,1,2023-08-14,2022-08-18,3.0,2.0,N764,0.0,0.0,2,4,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
66686,13,63129,N820,0023,4,12000.0,7504.41,0.0,7863.91,0.0,0.0,-359.5,5132.64,4369.69,29,5.97,142,13,0,0,2023-09-06,2022-09-22,28.0,6.0,N693,0.0,3.0,2,25,20,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
77707,18,63979,N600,0006,300,900000.0,398.57,0.0,0.0,398.57,0.0,0.0,337.82,0.0,3,4.33,10,3,0,1,2023-09-07,2022-09-28,0.0,0.0,,0.0,5.0,3,3,3,2,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
16110,18,68334,N600,0008,1,3000.0,79.2,0.0,79.2,0.0,0.0,0.0,53.77,79.2,1,1.0,1,1,0,0,2022-10-04,2022-10-04,1.0,1.0,N588,0.0,0.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
14199,16,62893,,0005,1,3000.0,154.58,0.0,154.58,0.0,0.0,0.0,114.43,75.88,2,2.5,5,2,0,0,2022-11-04,2022-10-12,2.0,1.0,N714,0.0,3.0,2,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
97964,13,64098,N500,0015,1,3000.0,594.96,594.96,0.0,0.0,0.0,0.0,348.74,0.0,1,2.0,2,1,0,0,2023-02-01,2023-02-01,0.0,0.0,,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
21607,14,64114,N730,0003,1,3000.0,9.29,3.39,5.9,0.0,0.0,0.0,3.51,0.0,2,1.0,2,1,0,0,2023-07-27,2023-02-22,1.0,1.0,N131,0.0,2.0,1,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
67867,12,62799,N300,0023,1,3000.0,95.3,29.86,65.44,0.0,0.0,0.0,56.91,86.31,4,1.75,7,4,0,4,2023-05-30,2023-03-08,3.0,2.0,N309,0.0,93.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
77403,18,68920,N560,0008,2,6000.0,416.63,0.0,416.63,0.0,0.0,0.0,190.41,194.35,1,7.0,7,3,0,0,2023-03-30,2023-03-30,1.0,1.0,N538,0.0,3.0,2,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
69839,14,63427,N993,0026,2,6000.0,1805.87,347.37,1458.5,0.0,0.0,0.0,764.6,714.98,5,5.0,19,5,0,4,2023-06-28,2023-04-21,4.0,3.0,N533,0.0,0.0,2,4,4,3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
85149,15,63117,N860,0006,2,6000.0,2162.36,43.9,0.0,2118.46,0.0,0.0,1165.43,66.16,5,11.4,21,5,0,0,2023-09-29,2023-06-19,0.0,0.0,,1.0,50.0,3,4,4,4,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
81754,16,63529,N700,0003,1,3000.0,391.72,135.85,255.87,0.0,0.0,0.0,146.14,63.29,2,3.5,7,4,0,0,2023-07-06,2023-07-05,1.0,1.0,N579,0.0,0.0,2,2,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
86533,14,61460,N986,0023,5,15000.0,753.27,0.0,753.27,0.0,0.0,0.0,318.18,753.27,3,1.0,2,1,0,0,2023-08-29,2023-07-19,3.0,1.0,N380,0.0,0.0,2,3,3,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
43789,17,68349,N400,0009,4,2600.0,10106.11,1261.73,3557.38,1646.31,3640.69,0.0,5963.27,3904.55,42,3.5,128,13,0,2,2023-09-21,2005-04-07,33.0,1.0,N402,0.0,136.0,2,35,27,11,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
36270,14,64114,N150,0026,1,14400.0,4239.35,99.0,4060.25,0.0,80.1,0.0,2086.91,374.96,68,2.18,102,11,0,2,2023-09-28,2002-02-27,66.0,2.0,N150,0.0,28.0,2,60,39,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
48271,16,63121,N700,0005,3,8300.0,7008.66,6721.58,81.3,0.0,205.78,0.0,3759.52,3589.03,32,6.09,98,9,0,0,2023-09-19,1980-04-01,1.0,1.0,N713,1.0,0.0,1,28,27,13,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
47929,17,63511,N940,0018,2,14000.0,432.67,395.07,37.6,0.0,0.0,0.0,241.47,64.49,7,2.14,13,6,0,1,2023-09-13,1978-02-01,1.0,1.0,N940,0.0,8.0,1,7,7,7,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
92315,16,63529,N750,0023,8,135500.0,2258.77,0.0,2178.2,80.57,0.0,0.0,1342.04,932.14,37,1.81,56,8,2,1,2023-09-19,1987-04-01,36.0,1.0,N538,0.0,7.0,2,32,21,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
36511,11,64058,N870,0021,6,19700.0,4807.63,0.0,4749.39,0.0,58.24,0.0,2959.51,1854.84,51,2.2,100,14,2,2,2023-09-25,1987-04-06,50.0,3.0,N313,0.0,0.0,2,46,31,12,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0
77524,11,64734,N640,0009,2,3900.0,113.0,0.0,0.0,113.0,0.0,0.0,62.48,47.5,1,8.0,8,2,0,1,2022-09-28,2001-08-14,0.0,0.0,,0.0,13.0,3,1,1,1,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
11039,18,65004,N520,0023,28,90400.0,43262.76,18916.33,12830.95,11249.12,606.58,-340.22,25140.94,22240.76,216,3.81,379,17,0,1,2023-09-28,1980-01-01,114.0,12.0,N520,0.0,167.0,2,132,52,14,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0
68124,11,62602,N247,0002,4,15400.0,1406.11,0.0,1355.05,51.06,0.0,0.0,950.78,677.9,30,2.1,54,9,0,1,2023-09-26,1980-01-01,29.0,2.0,N250,0.0,15.0,2,29,25,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
22624,15,64004,N860,0001,3,49600.0,65.2,0.0,0.0,0.0,65.2,0.0,41.46,65.2,2,1.5,2,3,0,1,2023-05-22,1978-04-01,0.0,0.0,,0.0,0.0,4,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
24395,16,63121,N830,0006,3,7400.0,294.81,284.39,10.42,0.0,0.0,0.0,243.4,294.81,2,4.0,7,4,0,1,2023-05-17,1980-01-01,1.0,1.0,N656,0.0,0.0,1,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
66154,13,63506,N510,0018,3,9700.0,4324.41,0.0,1158.68,3165.73,0.0,0.0,2171.95,3351.84,33,2.82,33,10,0,2,2023-09-29,2002-04-24,13.0,1.0,N886,0.0,44.0,3,29,24,11,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0
